"No.","Time","Source","Destination","Protocol","Length","Info"
"14745","139.424767","104.18.32.47","192.168.88.132","QUIC","1242","Protected Payload (KP0)"
"14746","139.424767","104.18.32.47","192.168.88.132","QUIC","1242","Protected Payload (KP0)"
"14747","139.424767","104.18.32.47","192.168.88.132","QUIC","1242","Protected Payload (KP0)"
"14748","139.424767","104.18.32.47","192.168.88.132","QUIC","1242","Protected Payload (KP0)"
"14749","139.424767","104.18.32.47","192.168.88.132","QUIC","1242","Protected Payload (KP0)"
"14750","139.424767","104.18.32.47","192.168.88.132","QUIC","1242","Protected Payload (KP0)"
"14751","139.424767","104.18.32.47","192.168.88.132","QUIC","1242","Protected Payload (KP0)"
"14752","139.424767","104.18.32.47","192.168.88.132","QUIC","1242","Protected Payload (KP0)"
"14753","139.424767","104.18.32.47","192.168.88.132","QUIC","1242","Protected Payload (KP0)"
"14754","139.424767","104.18.32.47","192.168.88.132","QUIC","1242","Protected Payload (KP0)"
"14755","139.424767","104.18.32.47","192.168.88.132","QUIC","1242","Protected Payload (KP0)"
"14756","139.424785","192.168.88.132","104.18.32.47","QUIC","90","Protected Payload (KP0), DCID=0121ab7a4171307f5621497a4571198ab6e419f2"
"14757","139.424838","192.168.88.132","104.18.32.47","QUIC","90","Protected Payload (KP0), DCID=0121ab7a4171307f5621497a4571198ab6e419f2"
"14758","139.424912","192.168.88.132","104.18.32.47","QUIC","91","Protected Payload (KP0), DCID=0121ab7a4171307f5621497a4571198ab6e419f2"
"14759","139.425023","192.168.88.132","104.18.32.47","QUIC","91","Protected Payload (KP0), DCID=0121ab7a4171307f5621497a4571198ab6e419f2"
"14760","139.425077","192.168.88.132","104.18.32.47","QUIC","91","Protected Payload (KP0), DCID=0121ab7a4171307f5621497a4571198ab6e419f2"
"14761","139.425124","192.168.88.132","104.18.32.47","QUIC","91","Protected Payload (KP0), DCID=0121ab7a4171307f5621497a4571198ab6e419f2"
"14762","139.425180","192.168.88.132","104.18.32.47","QUIC","91","Protected Payload (KP0), DCID=0121ab7a4171307f5621497a4571198ab6e419f2"
"14763","139.425230","192.168.88.132","104.18.32.47","QUIC","91","Protected Payload (KP0), DCID=0121ab7a4171307f5621497a4571198ab6e419f2"
"14764","139.425292","192.168.88.132","104.18.32.47","QUIC","91","Protected Payload (KP0), DCID=0121ab7a4171307f5621497a4571198ab6e419f2"
"14765","139.425389","192.168.88.132","104.18.32.47","QUIC","91","Protected Payload (KP0), DCID=0121ab7a4171307f5621497a4571198ab6e419f2"
"14766","139.425450","192.168.88.132","104.18.32.47","QUIC","91","Protected Payload (KP0), DCID=0121ab7a4171307f5621497a4571198ab6e419f2"
"14767","139.425555","192.168.88.132","104.18.32.47","QUIC","91","Protected Payload (KP0), DCID=0121ab7a4171307f5621497a4571198ab6e419f2"
"14768","139.425621","192.168.88.132","104.18.32.47","QUIC","91","Protected Payload (KP0), DCID=0121ab7a4171307f5621497a4571198ab6e419f2"
"14769","139.425670","192.168.88.132","104.18.32.47","QUIC","91","Protected Payload (KP0), DCID=0121ab7a4171307f5621497a4571198ab6e419f2"
"14770","139.425716","192.168.88.132","104.18.32.47","QUIC","91","Protected Payload (KP0), DCID=0121ab7a4171307f5621497a4571198ab6e419f2"
"14771","139.425764","192.168.88.132","104.18.32.47","QUIC","91","Protected Payload (KP0), DCID=0121ab7a4171307f5621497a4571198ab6e419f2"
"14772","139.425811","192.168.88.132","104.18.32.47","QUIC","91","Protected Payload (KP0), DCID=0121ab7a4171307f5621497a4571198ab6e419f2"
"14773","139.425862","192.168.88.132","104.18.32.47","QUIC","96","Protected Payload (KP0), DCID=0121ab7a4171307f5621497a4571198ab6e419f2"
"14774","139.425911","192.168.88.132","104.18.32.47","QUIC","91","Protected Payload (KP0), DCID=0121ab7a4171307f5621497a4571198ab6e419f2"
"14775","139.425958","192.168.88.132","104.18.32.47","QUIC","91","Protected Payload (KP0), DCID=0121ab7a4171307f5621497a4571198ab6e419f2"
"14776","139.426018","192.168.88.132","104.18.32.47","QUIC","91","Protected Payload (KP0), DCID=0121ab7a4171307f5621497a4571198ab6e419f2"
"14777","139.426065","192.168.88.132","104.18.32.47","QUIC","92","Protected Payload (KP0), DCID=0121ab7a4171307f5621497a4571198ab6e419f2"
"14778","139.426111","192.168.88.132","104.18.32.47","QUIC","92","Protected Payload (KP0), DCID=0121ab7a4171307f5621497a4571198ab6e419f2"
"14779","139.426158","192.168.88.132","104.18.32.47","QUIC","92","Protected Payload (KP0), DCID=0121ab7a4171307f5621497a4571198ab6e419f2"
"14780","139.426205","192.168.88.132","104.18.32.47","QUIC","92","Protected Payload (KP0), DCID=0121ab7a4171307f5621497a4571198ab6e419f2"
"14781","139.426253","192.168.88.132","104.18.32.47","QUIC","92","Protected Payload (KP0), DCID=0121ab7a4171307f5621497a4571198ab6e419f2"
"14782","139.426302","192.168.88.132","104.18.32.47","QUIC","92","Protected Payload (KP0), DCID=0121ab7a4171307f5621497a4571198ab6e419f2"
"14783","139.426348","192.168.88.132","104.18.32.47","QUIC","92","Protected Payload (KP0), DCID=0121ab7a4171307f5621497a4571198ab6e419f2"
"14784","139.426411","192.168.88.132","104.18.32.47","QUIC","92","Protected Payload (KP0), DCID=0121ab7a4171307f5621497a4571198ab6e419f2"
"14785","139.426459","192.168.88.132","104.18.32.47","QUIC","92","Protected Payload (KP0), DCID=0121ab7a4171307f5621497a4571198ab6e419f2"
"14786","139.426505","192.168.88.132","104.18.32.47","QUIC","92","Protected Payload (KP0), DCID=0121ab7a4171307f5621497a4571198ab6e419f2"
"14787","139.426552","192.168.88.132","104.18.32.47","QUIC","91","Protected Payload (KP0), DCID=0121ab7a4171307f5621497a4571198ab6e419f2"
"14788","139.426613","192.168.88.132","104.18.32.47","QUIC","91","Protected Payload (KP0), DCID=0121ab7a4171307f5621497a4571198ab6e419f2"
"14789","139.426654","192.168.88.132","104.18.32.47","QUIC","91","Protected Payload (KP0), DCID=0121ab7a4171307f5621497a4571198ab6e419f2"
"14790","139.426696","192.168.88.132","104.18.32.47","QUIC","91","Protected Payload (KP0), DCID=0121ab7a4171307f5621497a4571198ab6e419f2"
"14791","139.426737","192.168.88.132","104.18.32.47","QUIC","91","Protected Payload (KP0), DCID=0121ab7a4171307f5621497a4571198ab6e419f2"
"14792","139.427138","192.168.88.132","104.18.32.47","QUIC","91","Protected Payload (KP0), DCID=0121ab7a4171307f5621497a4571198ab6e419f2"
"14793","139.427219","192.168.88.132","104.18.32.47","QUIC","96","Protected Payload (KP0), DCID=0121ab7a4171307f5621497a4571198ab6e419f2"
"14794","139.427294","192.168.88.132","104.18.32.47","QUIC","91","Protected Payload (KP0), DCID=0121ab7a4171307f5621497a4571198ab6e419f2"
"14795","139.427370","192.168.88.132","104.18.32.47","QUIC","91","Protected Payload (KP0), DCID=0121ab7a4171307f5621497a4571198ab6e419f2"
"14796","139.427429","192.168.88.132","104.18.32.47","QUIC","91","Protected Payload (KP0), DCID=0121ab7a4171307f5621497a4571198ab6e419f2"
"14797","139.427485","192.168.88.132","104.18.32.47","QUIC","91","Protected Payload (KP0), DCID=0121ab7a4171307f5621497a4571198ab6e419f2"
"14798","139.427542","192.168.88.132","104.18.32.47","QUIC","91","Protected Payload (KP0), DCID=0121ab7a4171307f5621497a4571198ab6e419f2"
"14799","139.427602","192.168.88.132","104.18.32.47","QUIC","91","Protected Payload (KP0), DCID=0121ab7a4171307f5621497a4571198ab6e419f2"
"14800","139.427674","192.168.88.132","104.18.32.47","QUIC","91","Protected Payload (KP0), DCID=0121ab7a4171307f5621497a4571198ab6e419f2"
"14801","139.427736","192.168.88.132","104.18.32.47","QUIC","91","Protected Payload (KP0), DCID=0121ab7a4171307f5621497a4571198ab6e419f2"
"14802","139.427803","192.168.88.132","104.18.32.47","QUIC","91","Protected Payload (KP0), DCID=0121ab7a4171307f5621497a4571198ab6e419f2"
"14803","139.427853","192.168.88.132","104.18.32.47","QUIC","91","Protected Payload (KP0), DCID=0121ab7a4171307f5621497a4571198ab6e419f2"
"14804","139.427905","192.168.88.132","104.18.32.47","QUIC","91","Protected Payload (KP0), DCID=0121ab7a4171307f5621497a4571198ab6e419f2"
"14805","139.427953","192.168.88.132","104.18.32.47","QUIC","91","Protected Payload (KP0), DCID=0121ab7a4171307f5621497a4571198ab6e419f2"
"14806","139.428013","192.168.88.132","104.18.32.47","QUIC","91","Protected Payload (KP0), DCID=0121ab7a4171307f5621497a4571198ab6e419f2"
"14807","139.428067","192.168.88.132","104.18.32.47","QUIC","91","Protected Payload (KP0), DCID=0121ab7a4171307f5621497a4571198ab6e419f2"
"14808","139.428117","192.168.88.132","104.18.32.47","QUIC","91","Protected Payload (KP0), DCID=0121ab7a4171307f5621497a4571198ab6e419f2"
"14809","139.428167","192.168.88.132","104.18.32.47","QUIC","91","Protected Payload (KP0), DCID=0121ab7a4171307f5621497a4571198ab6e419f2"
"14810","139.428219","192.168.88.132","104.18.32.47","QUIC","91","Protected Payload (KP0), DCID=0121ab7a4171307f5621497a4571198ab6e419f2"
"14811","139.428280","192.168.88.132","104.18.32.47","QUIC","91","Protected Payload (KP0), DCID=0121ab7a4171307f5621497a4571198ab6e419f2"
"14812","139.428329","192.168.88.132","104.18.32.47","QUIC","91","Protected Payload (KP0), DCID=0121ab7a4171307f5621497a4571198ab6e419f2"
"14813","139.428381","192.168.88.132","104.18.32.47","QUIC","96","Protected Payload (KP0), DCID=0121ab7a4171307f5621497a4571198ab6e419f2"
"14814","139.428431","192.168.88.132","104.18.32.47","QUIC","91","Protected Payload (KP0), DCID=0121ab7a4171307f5621497a4571198ab6e419f2"
"14815","139.428481","192.168.88.132","104.18.32.47","QUIC","91","Protected Payload (KP0), DCID=0121ab7a4171307f5621497a4571198ab6e419f2"
"14816","139.428544","192.168.88.132","104.18.32.47","QUIC","91","Protected Payload (KP0), DCID=0121ab7a4171307f5621497a4571198ab6e419f2"
"14817","139.428595","192.168.88.132","104.18.32.47","QUIC","91","Protected Payload (KP0), DCID=0121ab7a4171307f5621497a4571198ab6e419f2"
"14818","139.428643","192.168.88.132","104.18.32.47","QUIC","91","Protected Payload (KP0), DCID=0121ab7a4171307f5621497a4571198ab6e419f2"
"14819","139.428694","192.168.88.132","104.18.32.47","QUIC","91","Protected Payload (KP0), DCID=0121ab7a4171307f5621497a4571198ab6e419f2"
"14820","139.428744","192.168.88.132","104.18.32.47","QUIC","91","Protected Payload (KP0), DCID=0121ab7a4171307f5621497a4571198ab6e419f2"
"14821","139.428796","192.168.88.132","104.18.32.47","QUIC","91","Protected Payload (KP0), DCID=0121ab7a4171307f5621497a4571198ab6e419f2"
"14822","139.428850","192.168.88.132","104.18.32.47","QUIC","91","Protected Payload (KP0), DCID=0121ab7a4171307f5621497a4571198ab6e419f2"
"14823","139.428902","192.168.88.132","104.18.32.47","QUIC","91","Protected Payload (KP0), DCID=0121ab7a4171307f5621497a4571198ab6e419f2"
"14824","139.428952","192.168.88.132","104.18.32.47","QUIC","91","Protected Payload (KP0), DCID=0121ab7a4171307f5621497a4571198ab6e419f2"
"14825","139.429509","192.168.88.132","104.18.32.47","QUIC","91","Protected Payload (KP0), DCID=0121ab7a4171307f5621497a4571198ab6e419f2"
"14826","139.429559","192.168.88.132","104.18.32.47","QUIC","91","Protected Payload (KP0), DCID=0121ab7a4171307f5621497a4571198ab6e419f2"
"14827","139.429611","192.168.88.132","104.18.32.47","QUIC","91","Protected Payload (KP0), DCID=0121ab7a4171307f5621497a4571198ab6e419f2"
"14828","139.429657","192.168.88.132","104.18.32.47","QUIC","91","Protected Payload (KP0), DCID=0121ab7a4171307f5621497a4571198ab6e419f2"
"14829","139.429711","192.168.88.132","104.18.32.47","QUIC","91","Protected Payload (KP0), DCID=0121ab7a4171307f5621497a4571198ab6e419f2"
"14830","139.429756","192.168.88.132","104.18.32.47","QUIC","91","Protected Payload (KP0), DCID=0121ab7a4171307f5621497a4571198ab6e419f2"
"14831","139.429799","192.168.88.132","104.18.32.47","QUIC","91","Protected Payload (KP0), DCID=0121ab7a4171307f5621497a4571198ab6e419f2"
"14832","139.429851","192.168.88.132","104.18.32.47","QUIC","91","Protected Payload (KP0), DCID=0121ab7a4171307f5621497a4571198ab6e419f2"
"14833","139.429896","192.168.88.132","104.18.32.47","QUIC","96","Protected Payload (KP0), DCID=0121ab7a4171307f5621497a4571198ab6e419f2"
"14834","139.429940","192.168.88.132","104.18.32.47","QUIC","91","Protected Payload (KP0), DCID=0121ab7a4171307f5621497a4571198ab6e419f2"
"14835","139.429983","192.168.88.132","104.18.32.47","QUIC","91","Protected Payload (KP0), DCID=0121ab7a4171307f5621497a4571198ab6e419f2"
"14836","139.430045","192.168.88.132","104.18.32.47","QUIC","91","Protected Payload (KP0), DCID=0121ab7a4171307f5621497a4571198ab6e419f2"
"14837","139.430150","192.168.88.132","142.251.47.46","QUIC","79","Handshake, DCID=e8c614caf924d7dc"
"14838","139.432862","104.18.32.47","192.168.88.132","QUIC","1242","Protected Payload (KP0)"
"14839","139.432862","104.18.32.47","192.168.88.132","QUIC","1242","Protected Payload (KP0)"
"14840","139.432862","104.18.32.47","192.168.88.132","QUIC","1242","Protected Payload (KP0)"
"14841","139.432862","104.18.32.47","192.168.88.132","QUIC","1242","Protected Payload (KP0)"
"14842","139.432862","104.18.32.47","192.168.88.132","QUIC","1242","Protected Payload (KP0)"
"14843","139.432862","104.18.32.47","192.168.88.132","QUIC","1242","Protected Payload (KP0)"
"14844","139.432862","104.18.32.47","192.168.88.132","QUIC","1242","Protected Payload (KP0)"
"14845","139.432862","104.18.32.47","192.168.88.132","QUIC","1242","Protected Payload (KP0)"
"14846","139.432862","104.18.32.47","192.168.88.132","QUIC","1242","Protected Payload (KP0)"
"14847","139.432862","104.18.32.47","192.168.88.132","QUIC","1242","Protected Payload (KP0)"
"14848","139.432862","104.18.32.47","192.168.88.132","QUIC","1242","Protected Payload (KP0)"
"14849","139.432862","104.18.32.47","192.168.88.132","QUIC","1242","Protected Payload (KP0)"
"14850","139.432862","104.18.32.47","192.168.88.132","QUIC","1242","Protected Payload (KP0)"
"14851","139.432862","104.18.32.47","192.168.88.132","QUIC","1242","Protected Payload (KP0)"
"14852","139.432862","104.18.32.47","192.168.88.132","QUIC","1242","Protected Payload (KP0)"
"14853","139.432862","104.18.32.47","192.168.88.132","QUIC","1242","Protected Payload (KP0)"
"14854","139.432862","104.18.32.47","192.168.88.132","QUIC","1242","Protected Payload (KP0)"
"14855","139.432862","104.18.32.47","192.168.88.132","QUIC","1242","Protected Payload (KP0)"
"14856","139.432862","104.18.32.47","192.168.88.132","QUIC","1242","Protected Payload (KP0)"
"14857","139.432862","104.18.32.47","192.168.88.132","QUIC","1242","Protected Payload (KP0)"
"14858","139.432862","104.18.32.47","192.168.88.132","QUIC","1242","Protected Payload (KP0)"
"14859","139.432862","104.18.32.47","192.168.88.132","QUIC","1242","Protected Payload (KP0)"
"14860","139.432862","104.18.32.47","192.168.88.132","QUIC","1242","Protected Payload (KP0)"
"14861","139.432862","104.18.32.47","192.168.88.132","QUIC","1242","Protected Payload (KP0)"
"14862","139.432862","104.18.32.47","192.168.88.132","QUIC","1242","Protected Payload (KP0)"
"14863","139.432862","104.18.32.47","192.168.88.132","QUIC","1242","Protected Payload (KP0)"
"14864","139.432862","104.18.32.47","192.168.88.132","QUIC","1242","Protected Payload (KP0)"
"14865","139.432862","104.18.32.47","192.168.88.132","QUIC","1242","Protected Payload (KP0)"
"14866","139.432862","104.18.32.47","192.168.88.132","QUIC","1242","Protected Payload (KP0)"
"14867","139.432862","104.18.32.47","192.168.88.132","QUIC","1242","Protected Payload (KP0)"
"14868","139.432862","104.18.32.47","192.168.88.132","QUIC","1242","Protected Payload (KP0)"
"14869","139.432862","104.18.32.47","192.168.88.132","QUIC","1242","Protected Payload (KP0)"
"14870","139.433208","104.18.32.47","192.168.88.132","QUIC","1242","Protected Payload (KP0)"
"14871","139.433208","104.18.32.47","192.168.88.132","QUIC","1242","Protected Payload (KP0)"
"14872","139.433208","104.18.32.47","192.168.88.132","QUIC","1242","Protected Payload (KP0)"
"14873","139.433208","104.18.32.47","192.168.88.132","QUIC","1242","Protected Payload (KP0)"
"14874","139.433208","104.18.32.47","192.168.88.132","QUIC","1242","Protected Payload (KP0)"
"14875","139.433208","104.18.32.47","192.168.88.132","QUIC","1242","Protected Payload (KP0)"
"14876","139.433208","104.18.32.47","192.168.88.132","QUIC","1242","Protected Payload (KP0)"
"14877","139.433208","104.18.32.47","192.168.88.132","QUIC","1242","Protected Payload (KP0)"
"14878","139.433208","104.18.32.47","192.168.88.132","QUIC","1242","Protected Payload (KP0)"
"14879","139.433208","104.18.32.47","192.168.88.132","QUIC","1242","Protected Payload (KP0)"
"14880","139.433208","104.18.32.47","192.168.88.132","QUIC","1242","Protected Payload (KP0)"
"14881","139.433208","104.18.32.47","192.168.88.132","QUIC","1242","Protected Payload (KP0)"
"14882","139.433208","104.18.32.47","192.168.88.132","QUIC","1242","Protected Payload (KP0)"
"14883","139.433208","104.18.32.47","192.168.88.132","QUIC","1242","Protected Payload (KP0)"
"14884","139.433208","104.18.32.47","192.168.88.132","QUIC","1242","Protected Payload (KP0)"
"14885","139.433208","104.18.32.47","192.168.88.132","QUIC","1242","Protected Payload (KP0)"
"14886","139.433208","104.18.32.47","192.168.88.132","QUIC","1242","Protected Payload (KP0)"
"14887","139.433208","104.18.32.47","192.168.88.132","QUIC","1242","Protected Payload (KP0)"
"14888","139.433208","104.18.32.47","192.168.88.132","QUIC","1242","Protected Payload (KP0)"
"14889","139.433208","104.18.32.47","192.168.88.132","QUIC","1242","Protected Payload (KP0)"
"14890","139.433208","104.18.32.47","192.168.88.132","QUIC","1242","Protected Payload (KP0)"
"14891","139.433208","104.18.32.47","192.168.88.132","QUIC","1242","Protected Payload (KP0)"
"14892","139.433208","104.18.32.47","192.168.88.132","QUIC","1242","Protected Payload (KP0)"
"14893","139.433208","104.18.32.47","192.168.88.132","QUIC","1242","Protected Payload (KP0)"
"14894","139.433208","104.18.32.47","192.168.88.132","QUIC","1242","Protected Payload (KP0)"
"14895","139.433208","104.18.32.47","192.168.88.132","QUIC","1242","Protected Payload (KP0)"
"14896","139.433208","104.18.32.47","192.168.88.132","QUIC","1242","Protected Payload (KP0)"
"14897","139.433208","104.18.32.47","192.168.88.132","QUIC","1242","Protected Payload (KP0)"
"14898","139.433208","104.18.32.47","192.168.88.132","QUIC","1242","Protected Payload (KP0)"
"14899","139.433208","104.18.32.47","192.168.88.132","QUIC","1242","Protected Payload (KP0)"
"14900","139.433208","104.18.32.47","192.168.88.132","QUIC","1242","Protected Payload (KP0)"
